journ_id,journal_name,source_type
15291,"""Proceedings - Fifth IEEE International Workshop on Policies for Distributed Systems and Networks, POLICY 2004""",Scopus
15293,"""Proceedings - Fifth International Conference on Computer and Information Technology, CIT 2005""",Scopus
15294,"""Proceedings - First International Conference on Broadband Networks, BroadNets 2004""",Scopus
15295,"""Proceedings - First International Conference on Distributed Frameworks for Multimedia Applications 2005, DFMA '05""",Scopus
15296,"""Proceedings - First International Conference on Quality of Service in Heterogeneous Wired/Wireless Networks, QShine 2004""",Scopus
15297,"""Proceedings - First International Conference on the Quantitative Evaluation of Systems, QEST 2004""",Scopus
15298,"""Proceedings - First International Conference on Wireless Internet, WICON 2005""",Scopus
15299,Proceedings - First International Workshop on Document Image Analysis for Libraries - DIAL 2004,Scopus
15300,"""Proceedings - Fourth Annual ACIS International Conference on Computer and Information Science, ICIS 2005""",Scopus
15301,"""Proceedings - Fourth IEEE International Conference on Data Mining, ICDM 2004""",Scopus
15302,"""Proceedings - Fourth IEEE Symposium on Bioinformatics and Bioengineering, BIBE 2004""",Scopus
15303,"""Proceedings - Fourth International Conference on Quality Software, QSIC 2004""",Scopus
15304,Proceedings - Fourth Working IEEE/IFIP Conference on Software Architecture (WICSA 2004),Scopus
15306,"""Proceedings - Frontiers in Education Conference, FIE""",Scopus
15306,Proceedings - Frontiers in Education Conference,Scopus
15307,Proceedings - Geometric Modeling and Processing 2004,Scopus
15308,Proceedings - Graphics Interface,Scopus
15309,Proceedings - GRAPHITE 2005 - 3rd International Conference on Computer Graphics and Interactive Techniques in Australasia and Southeast Asia,Scopus
15310,Proceedings - HIS'04: 4th International Conference on Hybrid Intelligent Systems,Scopus
15311,"""Proceedings - IDEAS Workshop on Medical Information Systems: The Digital Hospital, IDEAS'04-DH""",Scopus
15312,Proceedings - IEEE Computer Society's International Computer Software and Applications Conference,Scopus
15313,Proceedings - IEEE INFOCOM,Scopus
15314,"""Proceedings - IEEE International Conference on Cluster Computing, ICCC""",Scopus
15315,Proceedings - IEEE International Conference on Computer Design: VLSI in Computers and Processors,Scopus
15316,"""Proceedings - IEEE International Conference on E-Commerce Technology, CEC 2004""",Scopus
15317,"""Proceedings - IEEE International Conference on Networks, ICON""",Scopus
15318,Proceedings - IEEE International Conference on Robotics and Automation,Scopus
15319,"""Proceedings - IEEE International Enterprise Distributed Object Computing Workshop, EDOC""",Scopus
15320,"""Proceedings - IEEE International High-Level Design Validation and Test Workshop, HLDVT""",Scopus
15321,Proceedings - IEEE International SOC Conference,Scopus
15322,Proceedings - IEEE International Symposium on Circuits and Systems,Scopus
15323,Proceedings - IEEE International Workshop on Robot and Human Interactive Communication,Scopus
15324,Proceedings - IEEE Military Communications Conference MILCOM,Scopus
15325,Proceedings - IEEE Pacific Rim International Symposium on Dependable Computing,Scopus
15326,Proceedings - IEEE Real-Time and Embedded Technology and Applications Symposium,Scopus
15327,"""Proceedings - IEEE Sixth International Symposium on Multimedia Software Engineering, MSE 2004""",Scopus
15328,Proceedings - IEEE Symposium on Computer-Based Medical Systems,Scopus
15329,Proceedings - IEEE Symposium on Computers and Communications,Scopus
15330,"""Proceedings - IEEE Symposium on Information Visualization, INFO VIS""",Scopus
15331,Proceedings - IEEE Ultrasonics Symposium,Scopus
15332,Proceedings - IEEE Virtual Reality,Scopus
15333,"""Proceedings - IEEE Workshop on Mobile Computing Systems and Applications, WMCSA""",Scopus
15334,"""Program Comprehension, Workshop Proceedings""",Scopus
15334,Proceedings - IEEE Workshop on Program Comprehension,Scopus
15334,"Program Comprehension, Workshop Proceedings",Scopus
15335,Proceedings - IEEE/ACM International Workshop on Grid Computing,Scopus
15337,"""Proceedings - Institute of Corrosion, UK Corrosion 2003""",Scopus
15338,Proceedings - International Air Transportation Conference,Scopus
15339,Proceedings - International Carnahan Conference on Security Technology,Scopus
15340,"""Proceedings - International Conference on Advanced Information Networking and Applications, AINA""",Scopus
15341,Proceedings - International Conference on Autonomic Computing,Scopus
15342,"""Proceedings - International Conference on Computer Communications and Networks, ICCCN""",Scopus
15343,"""Proceedings - International Conference on Computer Graphics, Imaging and Visuualization, CGIV 2004""",Scopus
15344,Proceedings - International Conference on Data Engineering,Scopus
15345,Proceedings - International Conference on Distributed Computing Systems,Scopus
15346,"""Proceedings - International Conference on Image Processing, ICIP""",Scopus
15347,"""Proceedings - International Conference on Informatics Research for Development of Knowledge Society Infrastructure, ICKS 2004""",Scopus
15348,Proceedings - International Conference on Pattern Recognition,Scopus
15349,"""Proceedings - International Conference on Pervasive Services, ICPS '05""",Scopus
15350,"""Proceedings - International Conference on Terrain and Geohazard Challenges facing Onshore Oil and Gas Pipelines: Evaluation, Routing, Design, Construction, Operation""",Scopus
15351,"""Proceedings - International Conference on Tools with Artificial Intelligence, ICTAI""",Scopus
15352,"""Proceedings - International Meeting on Updates in Best Estimate Methods in Nuclear Installation Safety Analysis, BE-2004""",Scopus
15353,"""Proceedings - International Parallel and Distributed Processing Symposium, IPDPS 2004 (Abstracts and CD-ROM)""",Scopus
15354,Proceedings - International Software Metrics Symposium,Scopus
15356,Proceedings - International Symposium on Applications and the Internet Workshops,Scopus
15357,Proceedings - International Symposium on Asynchronous Circuits and Systems,Scopus
15358,"""Conference Proceedings - Annual International Symposium on Computer Architecture, ISCA""",Scopus
15358,"Conference Proceedings - Annual International Symposium On Computer Architecture, Isca",Scopus
15358,Proceedings - International Symposium on Computer Architecture,Scopus
15359,Proceedings - International Symposium on Electrets,Scopus
15360,Proceedings - International Symposium on High Performance Computing Systems and Applications,Scopus
15361,IEEE High-Performance Computer Architecture Symposium Proceedings,Scopus
15361,Proceedings - International Symposium on High-Performance Computer Architecture,Scopus
15362,"""Proceedings - International Symposium on Software Reliability Engineering, ISSRE""",Scopus
15363,"""Proceedings - International Symposium on Wearable Computers, ISWC""",Scopus
15364,IEEE International Test Conference (Tc),Scopus
15364,Proceedings - International Test Conference,Scopus
15365,"""Proceedings - International Workshop on Computer Architecture for Machine Perception, CAMP""",Scopus
15366,"""Proceedings - International Workshop on Frontiers in Handwriting Recognition, IWFHR""",Scopus
15367,"""Proceedings - International Workshop on Object-Oriented Real-Time Dependable Systems, WORDS""",Scopus
15368,Proceedings - Ironmaking Conference,Scopus
15369,"""Proceedings - ISPDC 2004: Third International Symposium on Parallel and Distributed Computing/HeteroPar '04: Third International Workshop on Algorithms, Models and Tools for Parallel Computing on Hete""",Scopus
15370,Proceedings - Natural Gas Technologies II: Ingenuity and Innovation,Scopus
15371,"""Proceedings - Ninth IEEE European Test Symposium, ETS 2004""",Scopus
15372,Proceedings - Norchip,Scopus
15373,Proceedings - Pacific Conference on Computer Graphics and Applications,Scopus
15374,"""Proceedings - PulPaper 2004 Conferences, Coating""",Scopus
15375,"""Proceedings - PulPaper 2004 Conferences, Efficiency""",Scopus
15376,"""Proceedings - PulPaper 2004 Conferences, Energy and Carbon Management""",Scopus
15377,Proceedings - Rapid Excavation and Tunneling Conference,Scopus
15378,Proceedings - Real-Time Systems Symposium,Scopus
15379,Proceedings - Second Annual Conference on Communication Networks and Services Research,Scopus
15380,"""Proceedings - Second IEEE Annual Conference on Pervasive Computing and Communications, PerCom""",Scopus
15381,Proceedings - Second IEEE Workshop on Software Technologies for Future Embedded and Ubiquitous Systems,Scopus
15382,"""Proceedings - Second International Conference on Creating, Connecting and Collaborating Through Computing""",Scopus
15383,"""Proceedings - Seventh International Conference on High Performance Computing and Grid in Asia Pacific Region, HPCAsia 2004""",Scopus
15384,Proceedings - Shape Modeling International SMI 2004,Scopus
15385,Proceedings - Simulation Symposium,Scopus
15386,Proceedings - Sixth IEEE International Conference on Automatic Face and Gesture Recognition,Scopus
15388,"""Proceedings - Sixth International Conference on Computational Intelligence and Multimedia Applications, ICCIMA 2005""",Scopus
15389,Proceedings - Society of Petroleum Engineers Eastern Regional Meeting,Scopus
15390,Proceedings - SPE Annual Technical Conference and Exhibition,Scopus
15391,Proceedings - SPE International Improved Oil Recovery Conference in Asia Pacific,Scopus
15392,Proceedings - SPE International Symposium on Formation Damage Control,Scopus
15393,Proceedings - SPE International Symposium on Oilfield Chemistry,Scopus
15394,Proceedings - SPE Production Operations Symposium,Scopus
15395,"""Proceedings - SPE Rocky Mountain Petroleum Technology Conference, Petroleum Technology - Leads the Way""",Scopus
15396,Proceedings - SPE Sixth International Symposium on Oilfield Scale; Exploring the Boundaries of Scale Control,Scopus
15397,Proceedings - SPE Symposium on Improved Oil Recovery,Scopus
15398,Proceedings - Symposium on Computer Architecture and High Performance Computing,Scopus
15399,Proceedings - Symposium on Computer Arithmetic,Scopus
15400,Proceedings - Symposium on Fusion Engineering,Scopus
15401,Proceedings - Symposium on Logic in Computer Science,Scopus
15402,Proceedings - Theory and Practice of Computer Graphics 2004,Scopus
15403,"""Proceedings - Third ACM and IEEE International Conference on Formal Methods and Models for Co-Design, MEMOCODE'05""",Scopus
15404,"""Proceedings - Third IEEE International Conference on Pervasive Computing and Communications, PerCom 2005""",Scopus
15405,"""Proceedings - Third IEEE International Symposium on Network Computing and Applications, NCA 2004""",Scopus
15406,Proceedings - Third International Conference on Image and Graphics,Scopus
15407,Proceedings - Twenty -second IEEE/Thirteenth NASA Goddard Conference on Mass Storage Systems and Technologies,Scopus
15408,Proceedings - Virtual Reality Annual International Symposium,Scopus
15409,Proceedings - WebMedia and LA-Web 2004,Scopus
15410,Proceedings - Wec 05: Fourth World Enformatika Conference,Scopus
15411,Proceedings - WEC'05: 3rd World Enformatika Conference,Scopus
15412,Proceedings - Winter Simulation Conference,Scopus
15413,"""Proceedings - WiOpt 2005: Third International Symposium on Modeling and Optimization in Mobile, Ad Hoc, and Wireless Networks""",Scopus
15414,"""Proceedings - Working Conference on Reverse Engineering, WCRE""",Scopus
15415,Proceedings - Workshop on Parallel and Distributed Simulation,Scopus
15416,"""Proceedings - Workshop on Principles of Advanced and Distributed Simulation, PADS""",Scopus
15417,Proceedings / AMIA . Annual Symposium. AMIA Symposium,Scopus
15419,Proc IEEE Comput Soc Bioinform Conf,Scopus
15420,Proceedings 2001 International Workshop on Bio-Robotics and Teleoperation,Scopus
15421,"""Proceedings 2004 Non-Volatile Memory Technology Symposium, NVMTS 2004""",Scopus
15423,Proceedings ACEEE Summer Study on Energy Efficiency in Industry,Scopus
15424,Proceedings ACM SIGUCCS User Services Conference,Scopus
15425,"""Proceedings -Design, Automation and Test in Europe, DATE '05""",Scopus
15426,Proceedings Elmar - International Symposium Electronics in Marine,Scopus
15427,Proceedings First International Conference on Concrete and Development C and D 1,Scopus
15428,"""Proceedings from the 6th Annual IEEE System, Man and Cybernetics Information Assurance Workshop, SMC 2005""",Scopus
15429,Proceedings IEEE Lester Eastman Conference on High Performance Devices,Scopus
15430,Proceedings in Mining Science and Safety Technology,Scopus
15431,Proceedings of 14th Annual International TANDEC Nonwovens Conference,Scopus
15432,Proceedings of 2002 International Conference on Machine Learning and Cybernetics,Scopus
15433,Proceedings of 2004 6th International Conference on Transparent Optical Networks,Scopus
15434,Proceedings of 2004 IEEE Asia-Pacific Conference on Advanced System Integrated Circuits,Scopus
15435,Proceedings of 2004 International Conference on the Business of Electronic Product Reliability and Liability,Scopus
15436,Proceedings of 2004 International IEEE Conference on the Asian Green Electronics (AGEC),Scopus
15437,"""Proceedings of 2004 International Symposium on Intelligent Signal Processing and Communication Systems, ISPACS 2004""",Scopus
15438,Proceedings of 2005 4th IEEE International Conference on Development and Learning,Scopus
15439,"""Proceedings of 2005 ASME Fluids Engineering Division Summer Meeting, FEDSM2005""",Scopus
15440,Proceedings of 41st Kasetsart University Annual Conference,Scopus
15441,"""Proceedings of 6th Electronics Packaging Technology Conference, EPTC 2004""",Scopus
15442,Proceedings of 6th International Seminar/Workshop on: Direct and Inverse problems of Electromagnetic and Acoustic Wave Theory,Scopus
15443,Proceedings of ACM SIGCOMM 2005 Workshops: Conference on Computer Communications,Scopus
15444,"""Proceedings of ACM Symposium on Access Control Models and Technologies, SACMAT""",Scopus
15445,Proceedings of ACM Symposium on Software Visualization,Scopus
15446,Proceedings of an International Conference on Solid-Solid Phase Transformations in Inorganic Materials 2005,Scopus
15447,Proceedings of Asian Simulation Conference; System Simulation and Scientific Computing (Shanghai),Scopus
15448,"""Proceedings of Computer Graphics International Conference, CGI""",Scopus
15449,Proceedings of Dynamic Systems and Applications,Scopus
15450,Proceedings of ESSCIRC 2005: 31st European Solid-State Circuits Conference,Scopus
15451,Proceedings of First ACM/IEEE-CS Joint Conference on Digital Libraries,Scopus
15452,Proceedings of GTI Natural Gas Technologies 2005: What s New and What s Next,Scopus
15453,Proceedings of IEEE International Symposium on High Assurance Systems Engineering,Scopus
15454,Proceedings of IEEE Sensors,Scopus
15455,Proceedings of ISOPE Pacific/Asia Offshore Mechanics Symposium,Scopus
15456,Proceedings of LFNM 2004 - 6th International Conference on Laser and Fiber-Optical Networks Modeling,Scopus
15457,"""Proceedings of Modelling and Simulation, MS'2004""",Scopus
15458,Proceedings of Sheffield SIGIR - Twenty-Seventh Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,Scopus
15459,Proceedings of SPIE - The International Society for Optical Engineering,Scopus
15460,Proceedings of SSR'01 2001 Symposium on Software Reusability,Scopus
15461,Proceedings of the 10th National Symposium on Individual and Small Community Sewage Systems - On-Site Wastewater Treatment X,Scopus
15462,Proceedings of the 14th IASTED International Conference on Applied Simulation and Modelling,Scopus
15463,"""Proceedings of the 14th International Conference on Automated Planning and Scheduling, ICAPS 2004""",Scopus
15464,"""Proceedings of the 17th International Technical Meeting of the Satellite Division of the Institute of Navigation, ION GNSS 2004""",Scopus
15465,"""Proceedings of the 18th International Conference on Fluidized Bed Combustion, 2005""",Scopus
15466,Proceedings of the 2001 ACM International Symposium on Mobile Ad Hoc Networking and Computing: MobiHoc 2001,Scopus
15467,Proceedings of the 2001 Wetlands Engineering and River Restoration Conference,Scopus
15468,Proceedings of the 2002 ACM Symposium on Document Engineering,Scopus
15469,Proceedings of the 2002 International Conference on Dependable Systems and Networks,Scopus
15470,"""Proceedings of the 2002 International Conference on Noise and Vibration Engineering, ISMA""",Scopus
15471,Proceedings of the 2002 International Joint Power Generation Conference,Scopus
15472,"""Proceedings of the 2003 4th International Symposium on Heating, Ventilating and Air Conditioning""",Scopus
15473,Proceedings of the 2003 5th International Symposium on Coal Combustion,Scopus
15474,"""Proceedings of the 2003 Conference on Universal Usability, CCU 2003""",Scopus
15475,"""Proceedings of the 2003 International Autumn Seminar on Propellants, Explosives and Pyrotechnics (2003 IASPEP) - Theory and Practice of Energetic Materials""",Scopus
15476,Proceedings of the 2003 International Conference on Cryogenics and Refrigeration,Scopus
15477,Proceedings of the 2003 International Symposium on Water Resources and the Urban Environment,Scopus
15478,Proceedings of the 2004 2nd Workshop on Embedded Systems for Real-Time Multimedia,Scopus
15479,"""Proceedings of the 2004 ACM SIGCOMM Internet Measurement Conference, IMC 2004""",Scopus
